hidden_layers,batch_size,learning_rate,dropout_rate,weight_decay,activation,val_loss,train_loss,n_epochs,test_mse,test_rmse,test_mae,test_r2
"[64, 32]",8,0.0005,0.2,0.0001,tanh,0.05814193264814094,0.155566690164426,141,122.51959947749612,11.068857189317066,8.095206205159492,0.8356819593030624
"[64, 32]",8,0.0005,0.3,0.0,relu,0.06963795417686924,0.21018907244479845,53,130.20017813238482,11.410529266093874,7.860397923986553,0.8253810960830367
"[64, 32]",8,0.0005,0.3,0.0,tanh,0.07880280475364998,0.188500968650693,102,157.0322995424073,12.531252911916162,9.024786009717463,0.7893950037627866
"[64, 32]",8,0.0005,0.3,1e-05,relu,0.07064866193104535,0.26478864027867244,14,113.98809010547095,10.676520505551935,6.881548719896961,0.8471240543652181
"[64, 32]",8,0.0005,0.3,1e-05,tanh,0.08714055910240859,0.1964313570439579,30,191.9582106635881,13.85489843570093,10.185297235374835,0.7425538672469763
"[64, 32]",8,0.0005,0.3,0.0001,relu,0.0690709882765077,0.19878498843264958,58,92.30388863789426,9.607491277013697,6.551062352841938,0.8762059768855762
"[64, 32]",8,0.0005,0.3,0.0001,tanh,0.0819309001090005,0.23474406078457832,40,135.3268794761526,11.633008186885824,8.34903479026855,0.8185053837591402
"[64, 32]",8,0.0005,0.4,0.0,relu,0.07957267347956076,0.26258731225416776,17,124.85669491767739,11.173929251506713,7.355424237334679,0.832547546969933
"[64, 32]",8,0.0005,0.4,0.0,tanh,0.08702876552706584,0.26514104369377334,90,174.42394372848867,13.206965727542745,9.329648767547218,0.7660700752669171
"[64, 32]",8,0.0005,0.4,1e-05,relu,0.06232333193474915,0.2629975340964775,66,121.27608531049826,11.012542182007671,7.3209166704383275,0.8373497072582581
"[64, 32]",8,0.0005,0.4,1e-05,tanh,0.08778766798786819,0.2329015237471414,101,175.83621286983524,13.2603247648704,9.725376453340637,0.764176000365983
"[64, 32]",8,0.0005,0.4,0.0001,relu,0.07001754641532898,0.3088832446743572,32,164.02493637283172,12.807222039647463,8.705671636455838,0.7800167786610008
"[64, 32]",8,0.0005,0.4,0.0001,tanh,0.08052691945340484,0.2155226402812534,157,156.29997250746567,12.501998740500083,9.166859255783557,0.7903771694248046
"[64, 32]",8,0.0001,0.2,0.0,relu,0.07511709985556081,0.2989038784825613,29,108.70945642994883,10.42638271069832,6.368900843654818,0.854203531826928
"[64, 32]",8,0.0001,0.2,0.0,tanh,0.08239246631274,0.23271676767913121,101,168.15471397666994,12.967448244611194,9.379641299547956,0.774478097770182
"[64, 32]",8,0.0001,0.2,1e-05,relu,0.07393493101699278,0.29761258814306485,25,151.14372548186066,12.294052443432175,8.05676371249258,0.7972925071520753
"[64, 32]",8,0.0001,0.2,1e-05,tanh,0.08503613277571276,0.2240468743774626,157,159.77471002666945,12.640202135514663,9.22624252901427,0.7857170002475737
"[64, 32]",8,0.0001,0.2,0.0001,relu,0.07215301122050732,0.28255721518681165,32,161.30972674145855,12.700776619618917,8.509051540761915,0.7836583015570224
"[64, 32]",8,0.0001,0.2,0.0001,tanh,0.07643498410470784,0.1802142248858535,56,160.93450754290402,12.685996513593405,9.402692669242278,0.784161529479749
"[64, 32]",8,0.0001,0.3,0.0,relu,0.07756420923396945,0.2942965127054661,61,178.67429606493124,13.366910490645594,9.232709677474128,0.7603696847075749
"[64, 32]",8,0.0001,0.3,0.0,tanh,0.09178678912576288,0.24787249895078795,112,202.3449725512154,14.224801318514624,10.500824522171841,0.7286235869502794
"[64, 32]",8,0.0001,0.3,1e-05,relu,0.07021430932218209,0.2535373167031341,46,158.94580011450753,12.607370864478744,8.932582130538481,0.7868286987289725
"[64, 32]",8,0.0001,0.3,1e-05,tanh,0.090730088588316,0.2561276044755701,55,182.81426872382445,13.52088269026192,9.305967634946438,0.7548173306454546
"[64, 32]",8,0.0001,0.3,0.0001,relu,0.07820121364784427,0.28364918156275676,29,180.2903261354607,13.427223321873392,9.843912657444232,0.7582023343731861
"[64, 32]",8,0.0001,0.3,0.0001,tanh,0.08814599411562085,0.2298695353998078,175,179.46432387859417,13.396429519786015,9.490741041850914,0.7593101332318045
"[64, 32]",8,0.0001,0.4,0.0,relu,0.09312126622535288,0.3486881884672339,48,131.68304814940754,11.475323444217489,6.907876874046708,0.823392334310679
"[64, 32]",8,0.0001,0.4,0.0,tanh,0.0971282246755436,0.2418536145003542,50,225.05059000072472,15.001686238577474,11.153241719147731,0.6981717850505935
"[64, 32]",8,0.0001,0.4,1e-05,relu,0.08074958741781302,0.2976197650035222,27,149.79400256978968,12.239036014727208,8.778450528828078,0.7991026977284492
"[64, 32]",8,0.0001,0.4,1e-05,tanh,0.09935324359685183,0.2771890370086545,66,210.35756416081333,14.503708634718684,10.67954682617735,0.7178774421717399
"[64, 32]",8,0.0001,0.4,0.0001,relu,0.07014812674606219,0.3949233534198905,33,116.9179274372822,10.812859355289987,7.603896790279423,0.8431946819874345
"[64, 32]",8,0.0001,0.4,0.0001,tanh,0.09627941116923466,0.26567954658752396,102,164.21059849016044,12.814468326472246,8.868631264391238,0.7797677765790385
"[64, 32]",16,0.001,0.2,0.0,relu,0.03680457826703787,0.1278158474015072,78,99.60856551355879,9.980409085481355,7.3021612594891385,0.866409257036244
"[64, 32]",16,0.001,0.2,0.0,tanh,0.05000070086680353,0.11981435894267634,127,110.47524751629152,10.510720599287735,7.724179244411824,0.8518353284306931
"[64, 32]",16,0.001,0.2,1e-05,relu,0.047991598723456264,0.14037127257324755,87,82.48348242239595,9.082041754054863,6.458888663391565,0.8893766852053916
"[64, 32]",16,0.001,0.2,1e-05,tanh,0.0477379048243165,0.11364731774665415,125,86.48360461385913,9.299656155679044,6.883175645995569,0.8840118926019821
"[64, 32]",16,0.001,0.2,0.0001,relu,0.03745133650954813,0.135258213034831,98,103.40338879196821,10.168745684299918,7.002080737522441,0.8613198025444024
"[64, 32]",16,0.001,0.2,0.0001,tanh,0.04945549019612372,0.10721064789686352,108,128.11965885179626,11.318995487754037,8.278005778718999,0.8281713994571618
"[64, 32]",16,0.001,0.3,0.0,relu,0.05196270253509283,0.1294928645947948,73,131.50920584537678,11.467746328088042,8.222480453027506,0.8236254841651546
"[64, 32]",16,0.001,0.3,0.0,tanh,0.06002503028139472,0.14138438855297863,164,96.78460035194561,9.837916463964593,7.3026477505084815,0.8701966381926598
"[64, 32]",16,0.001,0.3,1e-05,relu,0.05287849169690162,0.17270438675768673,44,89.89589419021172,9.481344534938687,6.7763072443094154,0.8794354759317674
"[64, 32]",16,0.001,0.3,1e-05,tanh,0.06820202246308327,0.17045098124071956,90,129.9545906756619,11.399762746463713,8.118274310419482,0.8257104674642732
"[64, 32]",16,0.001,0.3,0.0001,relu,0.049044833751395345,0.15646233316510916,75,105.29404004910491,10.261288420520344,7.472523979998748,0.858784142033441
"[64, 32]",16,0.001,0.3,0.0001,tanh,0.06129213189706206,0.13974339328706264,152,123.98845116379853,11.1350101555319,8.109939415653924,0.8337119983156212
"[64, 32]",16,0.001,0.4,0.0,relu,0.0609885462326929,0.20112386683467776,68,92.76075730465982,9.631238617366918,6.3176958973959785,0.875593244192204
"[64, 32]",16,0.001,0.4,0.0,tanh,0.06886817421764135,0.17657296732068062,132,152.30116886671632,12.341035972183061,9.190670250561986,0.7957401936444554
"[64, 32]",16,0.001,0.4,1e-05,relu,0.059756756760179996,0.18557595508173108,82,101.42939806530693,10.071216315088606,7.034912568794206,0.8639672343834078
"[64, 32]",16,0.001,0.4,1e-05,tanh,0.0729864644818008,0.18041510041803122,66,144.03364693956095,12.001401873929602,8.442390722494014,0.8068282400491342
"[64, 32]",16,0.001,0.4,0.0001,relu,0.0642815277678892,0.2610135569702834,44,125.87619914929715,11.219456276901173,7.731105240311831,0.8311802315482665
"[64, 32]",16,0.001,0.4,0.0001,tanh,0.07048123120330274,0.1577949698548764,144,156.57889042635207,12.513148701520016,8.879412304923038,0.7900030966548794
"[64, 32]",16,0.0005,0.2,0.0,relu,0.05003674665931612,0.13422963354969397,121,119.5201034551964,10.932525026506749,7.865359998948774,0.8397047549338389
"[64, 32]",16,0.0005,0.2,0.0,tanh,0.05865807016380131,0.12066883302759379,117,131.8658933465541,11.483287567005979,8.090252063158568,0.8231471101614483
"[64, 32]",16,0.0005,0.2,1e-05,relu,0.049093874520622194,0.11972549767233431,83,122.72386371846919,11.07808032641347,7.834962545948887,0.8354080088493858
"[64, 32]",16,0.0005,0.2,1e-05,tanh,0.051805380498990417,0.1514909927500412,103,133.36023333419715,11.548170129254121,8.35582664487269,0.8211429653556233
"[64, 32]",16,0.0005,0.2,0.0001,relu,0.04212551726959646,0.1692716836114414,86,77.60346106902693,8.80928266483866,6.145641852938739,0.8959215608886663
"[64, 32]",16,0.0005,0.2,0.0001,tanh,0.052848047809675336,0.11326138803269714,167,100.22605874221209,10.011296556501165,6.886998761673163,0.8655811015581927
"[64, 32]",16,0.0005,0.3,0.0,relu,0.06013208860531449,0.14060606248676777,70,108.74952760462634,10.428304157657962,7.3858566224259015,0.8541497900832437
"[64, 32]",16,0.0005,0.3,0.0,tanh,0.06698306347243488,0.148697508033365,96,143.77145080576267,11.990473335350972,8.526083801824264,0.8071798862769033
"[64, 32]",16,0.0005,0.3,1e-05,relu,0.05497235176153481,0.13938326039351523,88,72.52943385290261,8.516421422927744,5.658983498181903,0.9027266289280017
"[64, 32]",16,0.0005,0.3,1e-05,tanh,0.06570044858381152,0.1601999409031123,127,140.5557140553495,11.855619513772762,8.530891173465161,0.8114926947130922
"[64, 32]",16,0.0005,0.3,0.0001,relu,0.060442388290539384,0.16909901855979115,63,126.6010939605538,11.251715156390771,7.973780352773406,0.830208033666417
"[64, 32]",16,0.0005,0.3,0.0001,tanh,0.0717676798813045,0.16340557322837412,84,144.33292972028752,12.013864062835385,8.881715257587238,0.8064268547985045
"[64, 32]",16,0.0005,0.4,0.0,relu,0.06713007180951536,0.2106401240453124,36,115.7113810450894,10.756922470906323,7.252022892820926,0.8448128503459713
"[64, 32]",16,0.0005,0.4,0.0,tanh,0.07899050391279161,0.18575064046308398,154,219.8450165679171,14.82717156331298,11.344946417576462,0.7051532772431148
"[64, 32]",16,0.0005,0.4,1e-05,relu,0.056623565731570125,0.2475091596134007,123,87.32320209522267,9.344688442918933,6.498803387797094,0.8828858604103973
"[64, 32]",16,0.0005,0.4,1e-05,tanh,0.07669982966035604,0.1810854837531224,86,164.65987796146803,12.831986516571314,9.339896963222063,0.7791652221896554
"[64, 32]",16,0.0005,0.4,0.0001,relu,0.0678260491695255,0.19632329745218158,38,130.65412092085214,11.430403357749547,7.56955009416159,0.8247722874523559
"[64, 32]",16,0.0005,0.4,0.0001,tanh,0.07456253562122583,0.18843616382218897,123,118.19693662093565,10.871841454920856,7.748183187067566,0.8414793296357488
"[64, 32]",16,0.0001,0.2,0.0,relu,0.0733823454938829,0.1914084377931431,51,81.96886330592604,9.053665738579376,5.721548103804147,0.8900668703291118
"[64, 32]",16,0.0001,0.2,0.0,tanh,0.07085881941020489,0.18879962572827935,104,168.6068761543157,12.984871048813527,9.543378918298876,0.7738716772184917
"[64, 32]",16,0.0001,0.2,1e-05,relu,0.05817544320598245,0.1590225693071261,106,122.28365173969726,11.058193873309387,7.824385375950829,0.8359984023060377
"[64, 32]",16,0.0001,0.2,1e-05,tanh,0.06323985080234706,0.17328096786513925,158,185.42298460406028,13.617010854224223,9.890277802686034,0.7513186326085413
"[64, 32]",16,0.0001,0.2,0.0001,relu,0.060828878078609705,0.2052182259503752,99,113.2863655893734,10.643606794192156,7.400176734750613,0.8480651772393206
"[64, 32]",16,0.0001,0.2,0.0001,tanh,0.07487397198565304,0.17723254347220063,113,164.656589784746,12.831858391704063,9.308513886726852,0.7791696321514797
"[64, 32]",16,0.0001,0.3,0.0,relu,0.07223760127089918,0.26533393235877156,61,119.77843425695013,10.944333431367584,6.922386372360251,0.8393582927238996
"[64, 32]",16,0.0001,0.3,0.0,tanh,0.07595718232914805,0.17748506111092865,193,167.47977146179966,12.941397585338288,9.66970802453384,0.7753833017710073
"[64, 32]",16,0.0001,0.3,1e-05,relu,0.07916904729790986,0.22414422500878572,85,175.6641196443016,13.253834148815262,9.230345346284956,0.7644068044312713
"[64, 32]",16,0.0001,0.3,1e-05,tanh,0.08082089619711041,0.1826650418806821,118,242.4397175554738,15.570475829449586,12.226147714574015,0.6748502317529081
"[64, 32]",16,0.0001,0.3,0.0001,relu,0.0671069291420281,0.23225823347456753,19,148.6516184929177,12.192277001976198,8.601730040662812,0.8006348143370207
"[64, 32]",16,0.0001,0.3,0.0001,tanh,0.07622044812887907,0.19154918915592134,77,206.97196405749492,14.386520220591736,10.756798319134857,0.722418064063528
"[64, 32]",16,0.0001,0.4,0.0,relu,0.06983426213264465,0.24947909149341285,80,95.03594576163489,9.748638149076767,5.914370642234252,0.8725418588541781
"[64, 32]",16,0.0001,0.4,0.0,tanh,0.08997737127356231,0.20876924670301378,131,213.6645033479737,14.617267300968868,10.704428399521984,0.7134423169325497
"[64, 32]",16,0.0001,0.4,1e-05,relu,0.0776757167186588,0.2518420983105898,49,102.0976365080351,10.104337509606214,6.149528030863136,0.8630710215970803
"[64, 32]",16,0.0001,0.4,1e-05,tanh,0.08761026663705707,0.22614355303812772,91,213.3330926996022,14.605926629269442,10.893099174030853,0.7138867907035933
"[64, 32]",16,0.0001,0.4,0.0001,relu,0.08522238105069846,0.2534193398896605,58,132.0373661455687,11.490751330768964,7.314205847172411,0.8229171381856415
"[64, 32]",16,0.0001,0.4,0.0001,tanh,0.0873206949327141,0.19933422934263945,153,163.09218879165175,12.770755216182469,9.339577631295361,0.7812677397778992
"[64, 32]",32,0.001,0.2,0.0,relu,0.03924798592925072,0.08147507114335895,69,82.0632794101491,9.058878485229233,6.4042229398378785,0.8899402434928968
"[64, 32]",32,0.001,0.2,0.0,tanh,0.052153315395116806,0.09228878212161362,125,118.32036840870883,10.87751664713545,7.687478922953455,0.8413137882071683
"[64, 32]",32,0.001,0.2,1e-05,relu,0.04653763212263584,0.1046798788011074,87,93.44366889583429,9.66662655200015,6.872132760763758,0.8746773524074645
"[64, 32]",32,0.001,0.2,1e-05,tanh,0.057831515558063984,0.10815948923118412,66,175.7456797998447,13.256910643126652,9.65095306568804,0.7642974194429516
"[64, 32]",32,0.001,0.2,0.0001,relu,0.038533505983650684,0.11839283548761159,99,61.105155057200584,7.8169786399350345,5.373998448880669,0.9180483824767482
"[64, 32]",32,0.001,0.2,0.0001,tanh,0.046657804399728775,0.10058432584628463,226,115.91237281776974,10.76626085592253,7.928109103645137,0.8445432887866462
"[64, 32]",32,0.001,0.3,0.0,relu,0.050700162537395954,0.11723315739072859,70,80.85950077555721,8.99219109981306,6.195843676515793,0.8915546998534508
"[64, 32]",32,0.001,0.3,0.0,tanh,0.06079682148993015,0.13106709765270352,108,152.4267734605915,12.346123823313595,9.030088013468028,0.7955717381413675
"[64, 32]",32,0.001,0.3,1e-05,relu,0.049384848680347204,0.13515132432803512,43,97.37166316702097,9.867708101024318,7.31451659216219,0.8694092946823104
"[64, 32]",32,0.001,0.3,1e-05,tanh,0.05210077948868275,0.11283763498067856,167,133.2777741682598,11.544599350703333,8.549477317066726,0.8212535560581893
"[64, 32]",32,0.001,0.3,0.0001,relu,0.041495732963085175,0.10475119762122631,143,75.7215510144502,8.701813087767984,6.351291560775725,0.8984454980730407
"[64, 32]",32,0.001,0.3,0.0001,tanh,0.05693426355719566,0.13154032034799457,119,125.78215522340042,11.21526438490865,8.106571104603013,0.8313063592348464
"[64, 32]",32,0.001,0.4,0.0,relu,0.05456939712166786,0.1396477383095771,50,106.75904700114906,10.332426965681831,7.4085778694544,0.8568193374389605
"[64, 32]",32,0.001,0.4,0.0,tanh,0.06694203428924084,0.1439051036722958,95,143.01184768783196,11.95875610955554,8.362759282211858,0.8081986334535016
"[64, 32]",32,0.001,0.4,1e-05,relu,0.05490117194131017,0.1338621093891561,46,104.81851466955575,10.238091358722862,7.108329135276729,0.8594218963111436
"[64, 32]",32,0.001,0.4,1e-05,tanh,0.07176212314516306,0.14759447099640965,100,188.96438502039473,13.74643171955525,10.153035152666162,0.746569058008093
"[64, 32]",32,0.001,0.4,0.0001,relu,0.054766899440437555,0.1788379903882742,115,89.71103129308547,9.471590747761722,6.523660539646878,0.8796834061338158
"[64, 32]",32,0.001,0.4,0.0001,tanh,0.0708064129576087,0.13706127321347594,104,170.14296202679526,13.043886001755583,9.523572824239,0.7718115446194258
"[64, 32]",32,0.0005,0.2,0.0,relu,0.053770956583321095,0.1438630586490035,149,102.98512058234516,10.148158482323044,7.216889871563417,0.8618807659574742
"[64, 32]",32,0.0005,0.2,0.0,tanh,0.06454691756516695,0.12222307967022061,80,187.11629212938715,13.679045731679793,10.404092592007585,0.7490476410606934
"[64, 32]",32,0.0005,0.2,1e-05,relu,0.04730389080941677,0.10764315002597868,88,122.45352150303435,11.065871926921726,7.581697934629818,0.8357705802530417
"[64, 32]",32,0.0005,0.2,1e-05,tanh,0.05598193779587746,0.12447231123223901,215,144.62060016570305,12.025830539538758,8.88728452128781,0.8060410435147696
"[64, 32]",32,0.0005,0.2,0.0001,relu,0.04698834381997585,0.12703122291713953,138,77.07935763023228,8.77948504356789,6.437912406597705,0.8966244659793827
"[64, 32]",32,0.0005,0.2,0.0001,tanh,0.053549363277852535,0.10778499231673777,163,139.93666895374108,11.829483038313258,8.722096259219526,0.8123229314967018
"[64, 32]",32,0.0005,0.3,0.0,relu,0.06436730362474918,0.16202374966815114,55,146.29331636683074,12.095177401213705,8.403485788730139,0.8037976681692454
"[64, 32]",32,0.0005,0.3,0.0,tanh,0.05830001179128885,0.14162061316892505,141,135.73440448221672,11.650510910780554,8.315864392452463,0.8179588286706724
"[64, 32]",32,0.0005,0.3,1e-05,relu,0.0504013835452497,0.1464654745068401,94,63.04101513401288,7.939837223395256,5.957988151851637,0.9154520898326178
"[64, 32]",32,0.0005,0.3,1e-05,tanh,0.07435959205031395,0.16938956594094634,79,189.4305045180121,13.763375476895634,10.283250493943942,0.7459439184964903
"[64, 32]",32,0.0005,0.3,0.0001,relu,0.055063686333596706,0.16462503094226122,67,89.52690153840304,9.461865647873205,6.952088281208651,0.8799303530766107
"[64, 32]",32,0.0005,0.3,0.0001,tanh,0.06847904808819294,0.1476421607658267,157,156.27082447991938,12.500832951444451,8.819809924951421,0.790416261511271
"[64, 32]",32,0.0005,0.4,0.0,relu,0.07190907187759876,0.2541748443618417,8,129.06088336877517,11.3604966162917,7.584816254667383,0.8269090694369408
"[64, 32]",32,0.0005,0.4,0.0,tanh,0.08025461714714766,0.16223086789250374,139,186.4360892446738,13.654160144244457,10.133853416293794,0.7499599000443103
"[64, 32]",32,0.0005,0.4,1e-05,relu,0.0596628300845623,0.16675872402265668,71,114.24451579442444,10.688522619820965,7.241205351076098,0.8467801472109922
"[64, 32]",32,0.0005,0.4,1e-05,tanh,0.08003754913806915,0.17389598581939936,53,176.83820826776466,13.29805279985625,9.576566538670662,0.7628321670423575
"[64, 32]",32,0.0005,0.4,0.0001,relu,0.06937743723392487,0.18396833981387317,33,107.8276363215092,10.384008682657637,6.392806485430177,0.8553861911980319
"[64, 32]",32,0.0005,0.4,0.0001,tanh,0.07684965338557959,0.16616399539634585,151,181.34814308624536,13.466556467272744,9.913455462618293,0.7567836355730739
"[64, 32]",32,0.0001,0.2,0.0,relu,0.058817651588469744,0.15681477752514184,218,113.10653219088941,10.635155485035911,7.269717488578441,0.8483063620931462
"[64, 32]",32,0.0001,0.2,0.0,tanh,0.07069459371268749,0.15422938694246113,98,186.4298014019485,13.653929888568657,10.360366451633592,0.7499683330297366
"[64, 32]",32,0.0001,0.2,1e-05,relu,0.06267954362556338,0.1529409629292786,97,126.55021740485672,11.249454093637466,7.833628806072831,0.8302762671244532
"[64, 32]",32,0.0001,0.2,1e-05,tanh,0.06977053917944431,0.14443723345175385,124,228.82287472069984,15.126892434360068,11.46882916379056,0.6931125583082538
"[64, 32]",32,0.0001,0.2,0.0001,relu,0.0654838033951819,0.16081773699261248,77,97.86516242073526,9.89268226623777,6.316875321993394,0.8687474346141943
"[64, 32]",32,0.0001,0.2,0.0001,tanh,0.06957404594868422,0.15749788540415466,158,226.8048576195862,15.060041753580439,11.74647364738517,0.6958190364355252
"[64, 32]",32,0.0001,0.3,0.0,relu,0.06679092813283205,0.17503706458956003,177,91.78968782464106,9.58069349393044,5.842593899996745,0.8768956009989334
"[64, 32]",32,0.0001,0.3,0.0,tanh,0.07977576740086079,0.17382321041077375,82,299.21229907305866,17.297754162695764,13.281948999571593,0.5987092763460944
"[64, 32]",32,0.0001,0.3,1e-05,relu,0.07739346474409103,0.19219618989154696,42,87.97335824446124,9.379411401813082,5.952252331324726,0.8820138988218388
"[64, 32]",32,0.0001,0.3,1e-05,tanh,0.08730536699295044,0.1884731468744576,128,259.1991847379958,16.099664118794397,12.498503678401658,0.6523731519852547
"[64, 32]",32,0.0001,0.3,0.0001,relu,0.06282855244353414,0.16841811360791326,206,121.31940171139127,11.014508691330326,7.372751434945926,0.8372916131561297
"[64, 32]",32,0.0001,0.3,0.0001,tanh,0.079864501953125,0.18588531715795398,138,251.02478351735607,15.843761659320556,12.131632994697314,0.6633363088856564
"[64, 32]",32,0.0001,0.4,0.0,relu,0.08210550248622894,0.22198061784729362,133,108.42541944523133,10.41275273139775,6.567530118580743,0.8545844700687546
"[64, 32]",32,0.0001,0.4,0.0,tanh,0.08972090855240822,0.20351460948586464,70,209.3882473481555,14.470253879879078,10.62548112003346,0.7191774483760516
"[64, 32]",32,0.0001,0.4,1e-05,relu,0.07740589883178473,0.2287592557258904,91,132.4443998485777,11.508449063560985,7.145688566197346,0.8223712420117943
"[64, 32]",32,0.0001,0.4,1e-05,tanh,0.09177692979574203,0.20036326628178358,65,253.02575645100598,15.906783347082023,12.156980533567404,0.6606526896659792
"[64, 32]",32,0.0001,0.4,0.0001,relu,0.08438330236822367,0.2586659430526197,93,133.06902710499418,11.535554911012914,7.410644862779814,0.8215335186811764
"[64, 32]",32,0.0001,0.4,0.0001,tanh,0.08880249969661236,0.18218055507168174,179,261.06521450890716,16.157512633722654,12.111665122543933,0.6498705127573601
