n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,mean_train_score,mean_test_score,std_test_score,rank_test_score
200,30,8,1,sqrt,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,None,8,1,sqrt,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,None,8,1,log2,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,60,8,1,log2,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,60,8,1,0.5,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
50,15,10,1,log2,False,0.9980447950869722,-2.640812715235055,3.524024475924162,4178
50,15,10,1,sqrt,False,0.9980447950869722,-2.640812715235055,3.524024475924162,4178
50,15,10,1,0.5,False,0.9980447950869722,-2.640812715235055,3.524024475924162,4178
100,15,8,1,0.7,True,0.9932427157160593,-2.642352450087709,3.3894903304784507,4181
200,30,10,2,0.7,True,0.9893610528897476,-2.643496493643061,3.573697578565523,4182
200,45,10,2,0.7,True,0.9893610528897476,-2.643496493643061,3.573697578565523,4182
200,None,10,2,0.7,True,0.9893610528897476,-2.643496493643061,3.573697578565523,4182
200,60,10,2,0.7,True,0.9893610528897476,-2.643496493643061,3.573697578565523,4182
200,15,10,2,0.7,True,0.9893609942791801,-2.645972979625294,3.5743840205586594,4186
300,None,5,2,0.7,True,0.9929927243931369,-2.6488160723928873,3.48319543598277,4187
300,30,5,2,0.7,True,0.9929927243931369,-2.6488160723928873,3.48319543598277,4187
300,60,5,2,0.7,True,0.9929927243931369,-2.6488160723928873,3.48319543598277,4187
300,45,5,2,0.7,True,0.9929927243931369,-2.6488160723928873,3.48319543598277,4187
200,None,2,1,0.7,True,0.9964532907946826,-2.649088725625673,3.4061804787522174,4191
200,30,2,1,0.7,True,0.9964532907946826,-2.649088725625673,3.4061804787522174,4191
200,45,2,1,0.7,True,0.9964532907946826,-2.649088725625673,3.4061804787522174,4191
200,60,2,1,0.7,True,0.9964532907946826,-2.649088725625673,3.4061804787522174,4191
100,15,10,1,log2,False,0.9980844700819551,-2.650097873450816,3.486894022769886,4195
100,15,10,1,0.5,False,0.9980844700819551,-2.650097873450816,3.486894022769886,4195
100,15,10,1,sqrt,False,0.9980844700819551,-2.650097873450816,3.486894022769886,4195
100,15,5,2,0.7,True,0.9926878878820947,-2.654746098668468,3.455209579451257,4198
50,None,2,2,sqrt,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,60,2,2,log2,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,45,2,2,sqrt,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,45,2,2,0.5,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,45,2,2,log2,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,30,2,2,sqrt,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,60,2,2,0.5,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,30,2,2,log2,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,30,2,2,0.5,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,None,2,2,log2,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,60,2,2,sqrt,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,None,2,2,0.5,False,0.9985644118076771,-2.6549071326932805,3.7312885919854235,4199
50,None,10,2,sqrt,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,45,10,2,0.5,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,None,10,2,log2,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,None,10,2,0.5,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,60,10,2,0.5,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,45,10,2,sqrt,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,45,10,2,log2,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,30,10,2,0.5,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,30,10,2,log2,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,60,10,2,sqrt,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,30,10,2,sqrt,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
50,60,10,2,log2,False,0.9965620766812616,-2.659016343792457,4.013376352921427,4211
500,45,2,2,0.7,True,0.9935278739533148,-2.660249783333829,3.5743093108027324,4223
500,60,2,2,0.7,True,0.9935278739533148,-2.660249783333829,3.5743093108027324,4223
500,30,2,2,0.7,True,0.9935278739533148,-2.660249783333829,3.5743093108027324,4223
500,None,2,2,0.7,True,0.9935278739533148,-2.660249783333829,3.5743093108027324,4223
500,15,2,2,0.7,True,0.9935213409200575,-2.660533594551799,3.571193310727436,4227
100,15,8,1,log2,False,0.9988780469765475,-2.661850727564889,3.4656121035406153,4228
100,15,8,1,sqrt,False,0.9988780469765475,-2.661850727564889,3.4656121035406153,4228
100,15,8,1,0.5,False,0.9988780469765475,-2.661850727564889,3.4656121035406153,4228
300,15,5,2,0.7,True,0.9930052914922435,-2.664165911555621,3.483715100590964,4231
50,60,10,1,log2,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,None,10,1,sqrt,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,30,10,1,0.5,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,None,10,1,log2,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,None,10,1,0.5,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,45,10,1,0.5,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,30,10,1,log2,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,60,10,1,sqrt,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,45,10,1,log2,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,30,10,1,sqrt,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,45,10,1,sqrt,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
50,60,10,1,0.5,False,0.9980504346723622,-2.6708208742466466,3.561735000768768,4232
200,15,8,1,log2,False,0.9988650208305909,-2.6760578274711957,3.512939463669426,4244
200,15,8,1,0.5,False,0.9988650208305909,-2.6760578274711957,3.512939463669426,4244
200,15,8,1,sqrt,False,0.9988650208305909,-2.6760578274711957,3.512939463669426,4244
100,60,8,1,sqrt,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,45,8,1,sqrt,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,45,8,1,log2,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,30,8,1,0.5,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,None,8,1,log2,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,45,8,1,0.5,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,30,8,1,log2,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,30,8,1,sqrt,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,60,8,1,log2,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
