feature,abs_pearson_corr,pearson_corr,abs_spearman_corr,spearman_corr
Vibration_Z_wavelet_entropy,0.6344882925494377,-0.6344882925494377,0.5948349730050948,-0.5948349730050948
Vibration_Y_wp_ddd_entropy,0.5742132651871668,0.5742132651871668,0.626042012890342,0.626042012890342
Vibration_Z_freq_kurtosis,0.5580664720509176,-0.5580664720509176,0.6259855639644172,-0.6259855639644172
Force_Z_wavelet_scale_32_ratio,0.6255123023879239,-0.6255123023879239,0.6227426307709818,-0.6227426307709818
Vibration_Z_freq_skewness,0.5671099336295659,-0.5671099336295659,0.6251576463841866,-0.6251576463841866
Vibration_Z_wavelet_scale_4_ratio,0.6237625630615884,0.6237625630615884,0.5124268372745534,0.5124268372745534
Force_Z_freq_max,0.5007960122682406,0.5007960122682406,0.6164848641256031,0.6164848641256031
Force_Z_peak_magnitude,0.5007960122682406,0.5007960122682406,0.6164848641256031,0.6164848641256031
Force_Y_wavelet_max,0.38393978783158733,-0.38393978783158733,0.6136716339805341,-0.6136716339805341
Force_Y_wp_dda_entropy,0.34501033511788554,0.34501033511788554,0.6089783089965002,0.6089783089965002
Force_Z_freq_kurtosis,0.5519068752694156,0.5519068752694156,0.608654207680306,0.608654207680306
Vibration_X_freq_mean,0.6075988842701471,-0.6075988842701471,0.5288726750336127,-0.5288726750336127
Force_Y_peak2peak,0.6053138803147482,-0.6053138803147482,0.39269328929985337,-0.39269328929985337
Vibration_X_freq_std,0.604358072516901,0.604358072516901,0.5400775948265375,0.5400775948265375
Force_Y_wavelet_scale_8_ratio,0.3465016367633965,0.3465016367633965,0.6000593787003806,0.6000593787003806
Vibration_Y_wp_aaa_entropy,0.598771335801282,-0.598771335801282,0.4025484269524674,-0.4025484269524674
Force_Z_freq_skewness,0.5507673721475311,0.5507673721475311,0.5977445887311646,0.5977445887311646
Vibration_X_peak,0.5132126359300295,-0.5132126359300295,0.5909933739918175,-0.5909933739918175
Vibration_X_crest,0.5132126359300295,-0.5132126359300295,0.5909933739918175,-0.5909933739918175
Force_Y_wp_aaa_energy,0.5618210361478954,0.5618210361478954,0.5901769766005514,0.5901769766005514
Vibration_X_kurtosis,0.514306322259284,-0.514306322259284,0.5884777487283249,-0.5884777487283249
Vibration_X_freq_skewness,0.5864225836549599,0.5864225836549599,0.45960024276640377,0.45960024276640377
Vibration_X_wavelet_scale_8_ratio,0.4369125566759676,0.4369125566759676,0.5837851917568885,0.5837851917568885
Vibration_Y_wavelet_scale_1_ratio,0.39686026834975124,0.39686026834975124,0.583121244866249,0.583121244866249
Force_Z_wp_ddd_entropy,0.49597656997466866,-0.49597656997466866,0.5827518308067956,-0.5827518308067956
Force_Z_wp_aaa_std,0.5737442796243576,0.5737442796243576,0.5769256872412775,0.5769256872412775
Vibration_Y_wp_ddd_std,0.5548672670314139,0.5548672670314139,0.5757387237716612,0.5757387237716612
Vibration_Y_wp_ddd_energy,0.5170301517818032,0.5170301517818032,0.5756607704930031,0.5756607704930031
Vibration_Z_wp_add_entropy,0.5337961233444741,0.5337961233444741,0.5754564791420371,0.5754564791420371
Force_X_freq_max,0.5336402054223008,0.5336402054223008,0.5752460436902903,0.5752460436902903
Force_X_peak_magnitude,0.5336402054223008,0.5336402054223008,0.5752460436902903,0.5752460436902903
Vibration_X_impulse_factor,0.5067584424104523,-0.5067584424104523,0.5751504261218869,-0.5751504261218869
Force_X_wavelet_mean,0.5743282629563276,0.5743282629563276,0.5636590376300512,0.5636590376300512
Force_Y_wp_add_energy,0.42868836650018305,0.42868836650018305,0.5738459567248355,0.5738459567248355
Force_Y_wp_add_std,0.45235422572972284,0.45235422572972284,0.5737710754965679,0.5737710754965679
Vibration_X_clearance_factor,0.5038231881804001,-0.5038231881804001,0.5727208182693274,-0.5727208182693274
Vibration_X_wavelet_scale_1_ratio,0.41095735578590065,0.41095735578590065,0.5719662458921693,0.5719662458921693
Force_Z_wavelet_scale_16_ratio,0.5714553580469579,-0.5714553580469579,0.5350962651183975,-0.5350962651183975
Force_Y_freq_mean,0.5712370713986679,-0.5712370713986679,0.4767922047640475,-0.4767922047640475
Force_Y_wp_add_entropy,0.4392517437612957,0.4392517437612957,0.5697117449118663,0.5697117449118663
Vibration_Z_freq_max,0.5220603441546089,-0.5220603441546089,0.5674841243724799,-0.5674841243724799
Vibration_Z_peak_magnitude,0.5220603441546089,-0.5220603441546089,0.5674841243724799,-0.5674841243724799
Vibration_Y_wp_dad_entropy,0.4715755293261716,0.4715755293261716,0.5672180080074056,0.5672180080074056
Vibration_Y_max,0.4717830959445217,-0.4717830959445217,0.5662599122918791,-0.5662599122918791
Vibration_X_freq_kurtosis,0.5661110709920945,0.5661110709920945,0.5081851036979178,0.5081851036979178
Force_X_wp_aaa_entropy,0.5581943364541031,0.5581943364541031,0.37158599907956114,0.37158599907956114
Force_Z_wp_ddd_energy,0.4663124828755391,-0.4663124828755391,0.5393932956020614,-0.5393932956020614
Force_Z_wp_ddd_std,0.5026835978392216,-0.5026835978392216,0.5385792022485879,-0.5385792022485879
Vibration_X_freq_max,0.4945512898471729,0.4945512898471729,0.5364637115484535,0.5364637115484535
Vibration_X_peak_magnitude,0.4945512898471729,0.4945512898471729,0.5364637115484535,0.5364637115484535
Force_Y_wp_dda_std,0.2745428017630236,0.2745428017630236,0.5213104389911826,0.5213104389911826
Force_Y_wp_dda_energy,0.157497078113655,0.157497078113655,0.5212278776369389,0.5212278776369389
Vibration_Y_wavelet_max,0.5176714904809991,0.5176714904809991,0.22835395366189015,0.22835395366189015
Vibration_Y_wp_dad_std,0.4400571008448174,0.4400571008448174,0.5042709274941657,0.5042709274941657
Vibration_Y_wp_dad_energy,0.4109024243629179,0.4109024243629179,0.5037621191482448,0.5037621191482448
Force_X_wp_dda_entropy,0.300626409974558,-0.300626409974558,0.49470379456565783,-0.49470379456565783
AE_RMS_wavelet_mean,0.40232475843252014,-0.40232475843252014,0.48124667783022274,-0.48124667783022274
Vibration_Y_wp_add_energy,0.37720311636503867,0.37720311636503867,0.4693071539876778,0.4693071539876778
Vibration_Y_wp_add_std,0.40302470606394547,0.40302470606394547,0.4691977121925175,0.4691977121925175
Vibration_Z_freq_centroid,0.46781196707805167,0.46781196707805167,0.46027494183340983,0.46027494183340983
Vibration_Y_wp_add_entropy,0.46073943655648814,0.46073943655648814,0.3961685463040677,0.3961685463040677
AE_RMS_wavelet_std,0.45779483303799573,-0.45779483303799573,0.4540970484981833,-0.4540970484981833
Vibration_Z_wp_dda_std,0.2573845013412886,0.2573845013412886,0.4558166287042464,0.4558166287042464
